latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
33.99739,44.91671,348.59,0.44,0.46,2025-11-03,1032,N,VIIRS,n,2.0NRT,307.49,18.37,D
34.22993,44.02967,332.35,0.4,0.44,2025-11-03,1032,N,VIIRS,n,2.0NRT,306.31,2.03,D
34.31865,40.94492,339.31,0.44,0.38,2025-11-03,1032,N,VIIRS,n,2.0NRT,308.6,4.15,D
34.34161,44.44307,333.07,0.42,0.45,2025-11-03,1032,N,VIIRS,n,2.0NRT,306.58,2.22,D
34.58702,43.83565,353.01,0.39,0.44,2025-11-03,1032,N,VIIRS,n,2.0NRT,305.42,6.32,D
33.76251,35.67406,336.57,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,301.28,3.19,D
34.45342,36.07548,352.73,0.4,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,307.35,7.18,D
34.45416,36.07983,330.78,0.4,0.37,2025-11-03,1034,N,VIIRS,l,2.0NRT,300.89,7.18,D
34.60774,37.9017,339.82,0.38,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,303.46,1.73,D
34.83431,36.29458,332.9,0.39,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,300.62,2.19,D
34.8618,44.02521,343.36,0.4,0.44,2025-11-03,1034,N,VIIRS,n,2.0NRT,307.24,4.18,D
34.86357,44.02122,341.93,0.4,0.44,2025-11-03,1034,N,VIIRS,n,2.0NRT,307.69,4.67,D
34.86401,44.02563,341.9,0.4,0.44,2025-11-03,1034,N,VIIRS,n,2.0NRT,306.56,6.37,D
34.86592,44.02467,343.27,0.4,0.44,2025-11-03,1034,N,VIIRS,n,2.0NRT,305.77,3.87,D
34.89558,43.80391,341.97,0.39,0.44,2025-11-03,1034,N,VIIRS,n,2.0NRT,312.74,19.16,D
34.89602,43.80822,367,0.39,0.44,2025-11-03,1034,N,VIIRS,l,2.0NRT,326.5,57.93,D
34.90865,43.81063,341.32,0.39,0.44,2025-11-03,1034,N,VIIRS,n,2.0NRT,305.96,2.61,D
35.00278,43.49471,335.64,0.57,0.43,2025-11-03,1034,N,VIIRS,n,2.0NRT,305.98,2.61,D
35.02013,43.5048,337.06,0.57,0.43,2025-11-03,1034,N,VIIRS,l,2.0NRT,307.91,11.01,D
35.02079,43.50282,342.62,0.57,0.43,2025-11-03,1034,N,VIIRS,n,2.0NRT,308.31,8.12,D
35.09292,44.49392,339.17,0.43,0.46,2025-11-03,1034,N,VIIRS,n,2.0NRT,308.19,8.49,D
35.09339,44.49868,354.46,0.43,0.46,2025-11-03,1034,N,VIIRS,n,2.0NRT,315.12,19.61,D
35.12078,44.82646,356.16,0.45,0.47,2025-11-03,1034,N,VIIRS,n,2.0NRT,312.06,13.02,D
35.20639,43.99859,337.93,0.4,0.45,2025-11-03,1034,N,VIIRS,n,2.0NRT,305.89,2.97,D
35.23579,43.91721,342.14,0.4,0.44,2025-11-03,1034,N,VIIRS,n,2.0NRT,305.59,4.42,D
35.23624,43.92165,342.42,0.4,0.44,2025-11-03,1034,N,VIIRS,n,2.0NRT,305.18,5.12,D
35.2442,44.43176,353.16,0.43,0.46,2025-11-03,1034,N,VIIRS,n,2.0NRT,310.35,13.49,D
35.24842,44.43111,346.98,0.43,0.46,2025-11-03,1034,N,VIIRS,n,2.0NRT,306.92,11.51,D
35.33456,23.89212,367,0.48,0.65,2025-11-03,1034,N,VIIRS,h,2.0NRT,290.61,12.69,D
35.3498,43.70894,341.65,0.39,0.44,2025-11-03,1034,N,VIIRS,n,2.0NRT,303.68,10.3,D
35.38509,44.21828,335.63,0.42,0.45,2025-11-03,1034,N,VIIRS,n,2.0NRT,309.22,1.55,D
35.48551,44.15487,342.52,0.41,0.45,2025-11-03,1034,N,VIIRS,n,2.0NRT,310.81,6.68,D
35.50965,35.83803,340.01,0.4,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,304.7,9.92,D
35.5148,35.86861,339.14,0.4,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,308.01,22.55,D
35.5255,44.34286,343.54,0.42,0.46,2025-11-03,1034,N,VIIRS,n,2.0NRT,309.95,3.83,D
35.52597,44.34755,341.61,0.42,0.46,2025-11-03,1034,N,VIIRS,n,2.0NRT,308.96,4.21,D
35.52972,44.34224,345.45,0.42,0.46,2025-11-03,1034,N,VIIRS,n,2.0NRT,312.65,7.35,D
35.53293,44.33822,347.2,0.42,0.46,2025-11-03,1034,N,VIIRS,n,2.0NRT,310.45,6.27,D
35.53346,44.33691,342.18,0.42,0.46,2025-11-03,1034,N,VIIRS,n,2.0NRT,309.66,7.35,D
35.53927,44.18083,334.06,0.42,0.45,2025-11-03,1034,N,VIIRS,l,2.0NRT,304.92,0.95,D
35.6627,43.96414,342.81,0.41,0.45,2025-11-03,1034,N,VIIRS,n,2.0NRT,308.82,3.69,D
35.66316,43.9687,337.04,0.41,0.45,2025-11-03,1034,N,VIIRS,n,2.0NRT,308.25,3.69,D
35.68749,43.87785,353.95,0.4,0.44,2025-11-03,1034,N,VIIRS,n,2.0NRT,306.62,10.86,D
35.72217,44.04422,338.54,0.41,0.45,2025-11-03,1034,N,VIIRS,l,2.0NRT,309.69,3.55,D
35.72533,44.04267,350.78,0.41,0.45,2025-11-03,1034,N,VIIRS,n,2.0NRT,313,19.08,D
35.72632,44.04356,343.34,0.41,0.45,2025-11-03,1034,N,VIIRS,n,2.0NRT,310.34,19.45,D
35.7296,44.03371,344.96,0.41,0.45,2025-11-03,1034,N,VIIRS,n,2.0NRT,309.4,3.35,D
35.74498,44.23957,347.27,0.42,0.45,2025-11-03,1034,N,VIIRS,n,2.0NRT,307.36,5.25,D
35.74516,44.2383,342.93,0.42,0.45,2025-11-03,1034,N,VIIRS,n,2.0NRT,307.38,4.17,D
35.77254,43.999,342.51,0.41,0.45,2025-11-03,1034,N,VIIRS,n,2.0NRT,308.86,5.07,D
35.82687,38.57553,334.4,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,306.01,3.52,D
35.84208,44.14447,336.52,0.42,0.45,2025-11-03,1034,N,VIIRS,n,2.0NRT,307.72,3.92,D
35.84233,44.14123,332.21,0.42,0.45,2025-11-03,1034,N,VIIRS,l,2.0NRT,306.46,2.29,D
35.91074,39.12436,339.88,0.4,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,304.71,2.4,D
35.92513,38.78244,331.11,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,302.29,3.7,D
35.92574,38.78679,331.87,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,301.48,4.17,D
36.13954,37.43349,336.41,0.38,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,301.74,3,D
36.14183,40.81615,335.85,0.45,0.39,2025-11-03,1034,N,VIIRS,n,2.0NRT,308.75,0.76,D
36.15562,37.81253,333.66,0.39,0.36,2025-11-03,1034,N,VIIRS,l,2.0NRT,305.36,1.73,D
36.15611,37.83887,334.24,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,303.78,2.76,D
36.21075,38.95152,336.58,0.4,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,304.59,2.45,D
36.72078,37.62649,332.79,0.39,0.36,2025-11-03,1034,N,VIIRS,l,2.0NRT,304.57,1.29,D
36.72903,36.21252,335.38,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,303.5,4.68,D
36.74035,38.74921,330.43,0.4,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,304.73,2.37,D
36.77539,43.3249,346.23,0.39,0.44,2025-11-03,1034,N,VIIRS,n,2.0NRT,314.58,9.11,D
36.81976,37.65364,343.1,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,306.8,9.55,D
36.85067,39.14606,335.62,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,304.64,5.39,D
36.87636,39.86955,344.74,0.42,0.38,2025-11-03,1034,N,VIIRS,n,2.0NRT,311.9,3.91,D
36.87983,39.86885,348.88,0.42,0.38,2025-11-03,1034,N,VIIRS,n,2.0NRT,310.21,9.81,D
36.89144,40.15704,336.85,0.43,0.38,2025-11-03,1034,N,VIIRS,l,2.0NRT,307.04,3.25,D
36.89148,40.15907,340.25,0.43,0.38,2025-11-03,1034,N,VIIRS,n,2.0NRT,306.75,3.51,D
36.91534,40.14739,347.48,0.43,0.38,2025-11-03,1034,N,VIIRS,n,2.0NRT,308,4.67,D
36.9165,38.8918,334.46,0.4,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,301.56,2.41,D
36.91745,34.70977,328.5,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,282.28,1.22,D
36.91885,40.14669,335.5,0.43,0.38,2025-11-03,1034,N,VIIRS,n,2.0NRT,303.59,4.67,D
36.94643,40.16609,344.45,0.43,0.38,2025-11-03,1034,N,VIIRS,n,2.0NRT,305.3,6.44,D
36.96443,35.90481,335.48,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,306.37,2.11,D
36.98475,39.13469,348.18,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,309.29,27.22,D
36.98814,39.13397,347.77,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,319.72,27.22,D
36.99767,40.14772,342.01,0.43,0.38,2025-11-03,1034,N,VIIRS,n,2.0NRT,301.26,6.66,D
36.99772,40.14596,335.49,0.43,0.38,2025-11-03,1034,N,VIIRS,n,2.0NRT,301.87,3.89,D
37.02219,40.14286,337.11,0.43,0.38,2025-11-03,1034,N,VIIRS,n,2.0NRT,300.99,3.07,D
37.03903,35.88674,340.2,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,306.32,3.38,D
37.0773,39.64775,334.71,0.42,0.38,2025-11-03,1034,N,VIIRS,n,2.0NRT,309.41,2.78,D
37.07791,39.65245,332.52,0.42,0.38,2025-11-03,1034,N,VIIRS,n,2.0NRT,305.25,2.78,D
37.1684,40.9443,337.82,0.46,0.39,2025-11-03,1034,N,VIIRS,n,2.0NRT,308.45,3.54,D
37.1988,36.02871,327.33,0.39,0.36,2025-11-03,1034,N,VIIRS,l,2.0NRT,299.2,1.37,D
37.36674,37.09978,343.6,0.38,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,302.19,3.61,D
37.42561,38.26532,330.69,0.39,0.36,2025-11-03,1034,N,VIIRS,l,2.0NRT,302.06,1.75,D
37.44347,37.65984,337.28,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,305.89,2.58,D
37.47866,37.12377,332.25,0.38,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,301.73,3.28,D
37.62638,39.19179,339.86,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,305.52,3.71,D
37.62869,39.18831,333.46,0.41,0.37,2025-11-03,1034,N,VIIRS,l,2.0NRT,305.31,4.78,D
37.65894,39.31137,333.23,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,307.62,1.89,D
37.66263,38.19245,337.11,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,304.22,3.32,D
37.66597,38.1917,337.28,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,303.84,3.78,D
37.69699,39.22657,336.24,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,308.07,2.97,D
37.71808,39.02406,341.8,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,309.31,9.34,D
37.7252,33.93496,335.23,0.42,0.38,2025-11-03,1034,N,VIIRS,n,2.0NRT,290.35,3.46,D
37.72589,40.26071,335.51,0.44,0.39,2025-11-03,1034,N,VIIRS,n,2.0NRT,302.49,1.32,D
37.73589,37.53228,333.4,0.39,0.36,2025-11-03,1034,N,VIIRS,l,2.0NRT,305.68,2.77,D
37.76783,34.35632,356.16,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,298.42,9.51,D
37.76864,34.36095,356.21,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,297.96,9.51,D
37.77203,34.36002,357.02,0.41,0.37,2025-11-03,1034,N,VIIRS,l,2.0NRT,297.04,21.58,D
37.79824,40.54974,335.98,0.45,0.39,2025-11-03,1034,N,VIIRS,n,2.0NRT,303.89,3.35,D
37.7985,34.18658,342.55,0.42,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,295.33,15.76,D
37.7998,40.55224,338.15,0.45,0.39,2025-11-03,1034,N,VIIRS,n,2.0NRT,305.26,4.68,D
37.80822,40.56139,337.58,0.45,0.39,2025-11-03,1034,N,VIIRS,n,2.0NRT,301,3.29,D
37.89641,40.50196,339.79,0.45,0.39,2025-11-03,1034,N,VIIRS,n,2.0NRT,307.49,2.25,D
37.89767,40.50492,335.96,0.45,0.39,2025-11-03,1034,N,VIIRS,n,2.0NRT,306.1,3.19,D
37.90782,40.99627,357.25,0.47,0.4,2025-11-03,1034,N,VIIRS,n,2.0NRT,313.5,15.39,D
37.90844,41.00156,342.71,0.47,0.4,2025-11-03,1034,N,VIIRS,n,2.0NRT,306.02,14.08,D
37.91148,40.99555,348.95,0.47,0.4,2025-11-03,1034,N,VIIRS,n,2.0NRT,304.33,15.39,D
37.97594,38.8427,333.71,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,302.58,2.22,D
37.97868,38.83717,331.68,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,304.31,9.13,D
37.97932,38.84188,337.9,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,302.83,9.47,D
37.99397,34.47969,328.17,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,277.14,2.68,D
37.99481,34.48447,334.27,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,279.19,3.89,D
38.03582,40.15623,344.36,0.44,0.38,2025-11-03,1034,N,VIIRS,n,2.0NRT,307.72,5.85,D
38.03645,40.16128,333.82,0.44,0.39,2025-11-03,1034,N,VIIRS,n,2.0NRT,306.2,4.27,D
38.08389,38.38345,338.07,0.4,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,299.25,20.36,D
38.08453,38.38807,342.17,0.4,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,300.09,25.22,D
38.19924,33.91837,338.15,0.42,0.38,2025-11-03,1034,N,VIIRS,n,2.0NRT,298.64,2.22,D
38.26786,40.85154,333.7,0.47,0.4,2025-11-03,1034,N,VIIRS,n,2.0NRT,293.83,7.39,D
38.26875,40.85369,331.05,0.47,0.4,2025-11-03,1034,N,VIIRS,n,2.0NRT,292.86,4.18,D
38.28344,28.34949,336.78,0.48,0.48,2025-11-03,1034,N,VIIRS,n,2.0NRT,289.97,3.09,D
38.38753,35.39101,343.08,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,304.49,1.59,D
38.38827,35.3955,336.18,0.39,0.36,2025-11-03,1034,N,VIIRS,l,2.0NRT,309.9,1.74,D
38.45374,35.62785,338.16,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,305.08,3.07,D
38.45703,35.627,335.61,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,300.92,3.14,D
38.46836,34.71751,341.32,0.4,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,295.49,2.75,D
38.88326,34.72063,340.17,0.4,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,301.14,1.98,D
39.00987,37.60487,344.63,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,295.31,5.83,D
39.22315,37.89839,327.42,0.4,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,285.67,4.95,D
39.23755,34.05142,340.89,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,289.93,2.36,D
39.23837,34.05612,336.42,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,289.27,3.16,D
39.24093,34.05052,337.49,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,291.24,3.45,D
39.24175,34.05522,356.87,0.41,0.37,2025-11-03,1034,N,VIIRS,l,2.0NRT,289.61,8.43,D
39.41386,36.82662,346.81,0.39,0.36,2025-11-03,1034,N,VIIRS,n,2.0NRT,298.9,6.22,D
39.53279,38.48117,325.41,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,290.93,1.94,D
39.54327,33.86435,330.42,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,296.85,2.42,D
39.91688,33.84111,336.62,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,298.52,2.07,D
39.9673,44.49759,351.87,0.49,0.48,2025-11-03,1034,N,VIIRS,n,2.0NRT,297.07,20.18,D
39.98546,39.10913,332.09,0.43,0.38,2025-11-03,1034,N,VIIRS,n,2.0NRT,292.29,5.6,D
40.01373,44.00079,332.51,0.46,0.47,2025-11-03,1034,N,VIIRS,n,2.0NRT,295.59,5.46,D
40.11871,34.30207,335.61,0.4,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,296.45,1.93,D
40.16307,33.4939,340.37,0.41,0.37,2025-11-03,1034,N,VIIRS,n,2.0NRT,298.14,2.09,D
40.48964,42.94557,341.76,0.41,0.45,2025-11-03,1034,N,VIIRS,n,2.0NRT,293.47,8.64,D
41.27989,43.60411,339.58,0.45,0.47,2025-11-03,1034,N,VIIRS,n,2.0NRT,296.13,3.52,D
41.28423,43.60358,328.78,0.45,0.47,2025-11-03,1034,N,VIIRS,n,2.0NRT,294.34,3.04,D
41.49451,43.5241,330.03,0.45,0.47,2025-11-03,1034,N,VIIRS,n,2.0NRT,293.8,2.24,D
41.52755,43.37501,339.09,0.44,0.46,2025-11-03,1034,N,VIIRS,n,2.0NRT,296.26,3.28,D
38.83257,22.54262,326.64,0.46,0.63,2025-11-03,1036,N,VIIRS,n,2.0NRT,288.63,2.48,D
38.8576,22.51953,325.48,0.46,0.63,2025-11-03,1036,N,VIIRS,n,2.0NRT,288.83,2.87,D
39.1934,22.70965,325.07,0.44,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,290.4,1.77,D
39.19347,22.71102,330.3,0.44,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,290.86,3.4,D
39.19614,22.71919,326.11,0.44,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,291.11,4.24,D
39.19762,22.6592,347.13,0.44,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,291.49,6.07,D
39.19791,22.66036,346.37,0.44,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,291.5,4.94,D
39.26292,22.64793,331.98,0.44,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,289.65,2.87,D
39.30165,22.63089,328.41,0.44,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,288.77,2.64,D
39.30305,22.63187,333.68,0.44,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,289.92,3.6,D
39.3174,22.73139,332.55,0.43,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,291.33,2.68,D
39.31923,22.73179,330.96,0.43,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,291.65,3,D
39.34696,22.76394,338.27,0.43,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,292.1,3.79,D
39.35653,22.57909,353.9,0.44,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,294.12,14.28,D
39.35793,22.58407,367,0.44,0.62,2025-11-03,1036,N,VIIRS,h,2.0NRT,293.07,14.28,D
39.36206,22.5546,354.51,0.44,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,292.14,7.93,D
39.36619,22.54714,335,0.44,0.63,2025-11-03,1036,N,VIIRS,n,2.0NRT,291.96,15.53,D
39.36655,22.5486,353.37,0.44,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,292.58,26.7,D
39.36769,22.55247,352.93,0.44,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,297.96,28.08,D
39.36808,22.55389,367,0.44,0.62,2025-11-03,1036,N,VIIRS,h,2.0NRT,297.47,26.37,D
39.36916,22.55767,351.43,0.44,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,291.24,28.08,D
39.37367,22.55161,327.61,0.44,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,288.69,26.37,D
39.40477,22.77205,333.57,0.43,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,290.03,4.14,D
39.41191,22.70963,339.63,0.43,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,291.24,3.2,D
39.41306,22.71029,327.7,0.43,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,290.39,3.81,D
39.41462,22.67251,333.57,0.43,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,288.85,4.71,D
39.41497,22.67645,334.8,0.43,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,289.24,4.37,D
39.44018,22.74455,331.79,0.43,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,290.4,3.08,D
39.44021,22.74038,325.82,0.43,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,288.48,2.51,D
39.46339,22.71336,367,0.43,0.62,2025-11-03,1036,N,VIIRS,h,2.0NRT,295.37,12.63,D
39.46474,22.71814,329.68,0.43,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,290.58,12.63,D
39.48808,22.58178,325.15,0.44,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,289.6,1.62,D
39.51104,22.68544,337.9,0.43,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,290.7,4.41,D
39.5124,22.69028,331.7,0.43,0.62,2025-11-03,1036,N,VIIRS,n,2.0NRT,291.43,5.34,D
39.57879,22.24053,343.38,0.45,0.63,2025-11-03,1036,N,VIIRS,n,2.0NRT,289.78,5.61,D
39.58024,22.2456,338.84,0.45,0.63,2025-11-03,1036,N,VIIRS,n,2.0NRT,289.97,5.61,D
40.13696,28.08158,328.3,0.45,0.47,2025-11-03,1036,N,VIIRS,n,2.0NRT,295.26,2.6,D
40.15732,28.09107,325.65,0.45,0.47,2025-11-03,1036,N,VIIRS,n,2.0NRT,293.05,3.02,D
40.74425,29.77235,333.95,0.55,0.42,2025-11-03,1036,N,VIIRS,n,2.0NRT,288.11,3.33,D
40.93754,23.61902,355.06,0.35,0.57,2025-11-03,1036,N,VIIRS,n,2.0NRT,292.54,5.73,D
40.93865,23.62309,346.52,0.35,0.57,2025-11-03,1036,N,VIIRS,n,2.0NRT,292.49,5.73,D
41.04661,23.62826,325.03,0.35,0.57,2025-11-03,1036,N,VIIRS,n,2.0NRT,292.41,1.21,D
41.68007,35.90042,327.11,0.38,0.36,2025-11-03,1036,N,VIIRS,n,2.0NRT,268.86,2.34,D
43.1897,44.02193,326.49,0.5,0.49,2025-11-03,1036,N,VIIRS,n,2.0NRT,290.97,2.65,D
43.19423,44.02122,333.68,0.5,0.49,2025-11-03,1036,N,VIIRS,n,2.0NRT,291.56,2.65,D
43.27499,44.42483,332.13,0.52,0.5,2025-11-03,1036,N,VIIRS,n,2.0NRT,289.95,5.87,D
43.27757,44.42375,332.5,0.52,0.5,2025-11-03,1036,N,VIIRS,n,2.0NRT,288.87,3.17,D
43.74768,43.42544,344.53,0.47,0.48,2025-11-03,1036,N,VIIRS,n,2.0NRT,289.31,6.08,D
43.74969,43.42757,326.81,0.47,0.48,2025-11-03,1036,N,VIIRS,n,2.0NRT,289.14,7.74,D
43.79434,43.80947,343.5,0.49,0.49,2025-11-03,1036,N,VIIRS,n,2.0NRT,291.08,8.8,D
43.79886,43.80884,344.16,0.49,0.49,2025-11-03,1036,N,VIIRS,n,2.0NRT,291.21,7.27,D
43.79932,43.8151,329.4,0.49,0.49,2025-11-03,1036,N,VIIRS,n,2.0NRT,289.36,4.96,D
43.81259,43.68751,356.71,0.49,0.48,2025-11-03,1036,N,VIIRS,n,2.0NRT,291.06,14.29,D
43.81353,43.69991,338.8,0.49,0.48,2025-11-03,1036,N,VIIRS,n,2.0NRT,293.09,12.05,D
43.81708,43.68687,327.14,0.49,0.48,2025-11-03,1036,N,VIIRS,n,2.0NRT,286.85,3.91,D
43.81781,43.63691,340.1,0.48,0.48,2025-11-03,1036,N,VIIRS,n,2.0NRT,287.9,4.13,D
43.86356,44.12743,355.63,0.51,0.49,2025-11-03,1036,N,VIIRS,n,2.0NRT,290.49,12.61,D
43.90636,43.24015,329.99,0.46,0.47,2025-11-03,1036,N,VIIRS,n,2.0NRT,287.8,2.95,D
44.40933,44.58198,348.2,0.54,0.51,2025-11-03,1036,N,VIIRS,n,2.0NRT,294.64,39.11,D
44.62924,43.52923,329.74,0.49,0.48,2025-11-03,1036,N,VIIRS,n,2.0NRT,286.55,3.04,D
44.75965,40.01445,335.59,0.51,0.41,2025-11-03,1036,N,VIIRS,n,2.0NRT,289.54,7.68,D
44.96365,38.2262,329.23,0.44,0.39,2025-11-03,1036,N,VIIRS,n,2.0NRT,286.45,2.68,D
45.04282,38.62055,334.45,0.46,0.39,2025-11-03,1036,N,VIIRS,n,2.0NRT,287.68,4.14,D
45.04349,38.62639,334.54,0.46,0.39,2025-11-03,1036,N,VIIRS,n,2.0NRT,288.13,5.43,D
45.04642,38.61974,336.95,0.46,0.39,2025-11-03,1036,N,VIIRS,n,2.0NRT,288.88,3.65,D
45.05002,38.61892,331.2,0.46,0.39,2025-11-03,1036,N,VIIRS,n,2.0NRT,287.66,3.65,D
45.0507,38.62475,337.44,0.46,0.39,2025-11-03,1036,N,VIIRS,n,2.0NRT,288.42,4.79,D
45.0541,38.43355,328.75,0.45,0.39,2025-11-03,1036,N,VIIRS,n,2.0NRT,286.36,3.81,D
45.0543,38.62393,339.79,0.46,0.39,2025-11-03,1036,N,VIIRS,n,2.0NRT,287.85,7.43,D
45.0652,38.23529,332.7,0.45,0.39,2025-11-03,1036,N,VIIRS,n,2.0NRT,284.94,3.88,D
45.08344,38.35994,334.93,0.45,0.39,2025-11-03,1036,N,VIIRS,n,2.0NRT,287.33,3.16,D
45.13368,38.16672,331.74,0.44,0.39,2025-11-03,1036,N,VIIRS,n,2.0NRT,283.65,2.54,D
45.13722,38.16587,334.74,0.44,0.39,2025-11-03,1036,N,VIIRS,n,2.0NRT,283.28,4.12,D
45.15383,38.61743,325.17,0.46,0.39,2025-11-03,1036,N,VIIRS,n,2.0NRT,287.81,4.77,D
45.16755,37.94906,339.43,0.44,0.38,2025-11-03,1036,N,VIIRS,n,2.0NRT,283.12,6.5,D
45.16822,37.95464,349.18,0.44,0.38,2025-11-03,1036,N,VIIRS,n,2.0NRT,283.4,6.5,D
45.1689,37.96023,329.96,0.44,0.38,2025-11-03,1036,N,VIIRS,n,2.0NRT,282.32,3.83,D
45.17445,37.97616,334.11,0.44,0.38,2025-11-03,1036,N,VIIRS,n,2.0NRT,281.96,3.27,D
45.17609,37.92978,340.03,0.44,0.38,2025-11-03,1036,N,VIIRS,n,2.0NRT,283.3,3.97,D
45.18187,37.50711,337.76,0.43,0.38,2025-11-03,1036,N,VIIRS,n,2.0NRT,282.26,6.62,D
45.18881,37.91524,340.31,0.44,0.38,2025-11-03,1036,N,VIIRS,n,2.0NRT,285.63,4.31,D
45.20625,38.4307,330.96,0.45,0.39,2025-11-03,1036,N,VIIRS,n,2.0NRT,288.26,9.78,D
45.20692,38.4365,350.09,0.45,0.39,2025-11-03,1036,N,VIIRS,n,2.0NRT,290.71,9.78,D
45.21136,37.39933,349.9,0.42,0.38,2025-11-03,1036,N,VIIRS,n,2.0NRT,284.98,11.44,D
